,material_id,full_formula,pretty_formula,LOG ,LOG Prob,DT ,DT Prob,RF ,RF Prob,GB ,GB Prob,MP BG
3437,mp-17599,Ca1Cu3Ge4O12,CaCu3(GeO3)4,1.0,0.9956919805946096,1.0,0.896551724137931,1.0,0.812716347710891,1.0,0.9254541795901112,0.7073
3438,mp-17605,Cs2Nd2P8O24,CsNd(PO3)4,1.0,0.9912848132358256,1.0,0.7714285714285715,1.0,0.5641703420300365,1.0,0.6722690510994882,5.3166
3440,mp-17620,Tm6B6O18,TmBO3,1.0,0.9999858164983203,1.0,0.9696969696969697,1.0,0.9120968979915061,1.0,0.9803193638261829,2.3645
3441,mp-17621,Cs4Re4O16,CsReO4,1.0,0.9999984521320178,1.0,0.7583333333333333,1.0,0.6039202933088375,1.0,0.8643802386987978,4.2611
3442,mp-17630,Lu2Cu2W4O16,LuCu(WO4)2,1.0,0.9984738530147298,1.0,0.9782608695652174,1.0,0.8040115062780865,1.0,0.8805559056386671,1.1428000000000003
3443,mp-17631,Fe4Ni2P4O16,Fe2Ni(PO4)2,1.0,0.9888656620144309,1.0,0.896551724137931,1.0,0.726303792622611,1.0,0.8887423285646756,3.4092
3444,mp-17636,K6Na2W4O16,K3Na(WO4)2,1.0,0.995912133157677,1.0,0.7583333333333333,1.0,0.6777609042776799,1.0,0.9461993698046969,4.6674
3449,mp-17650,K8Ga8S16,KGaS2,1.0,0.9998204052626148,1.0,0.9782608695652174,1.0,0.7762743318225841,1.0,0.7099987210282032,2.5331
3453,mp-17662,Lu4Pd2O8,Lu2PdO4,1.0,0.795750137691847,1.0,0.9539748953974896,1.0,0.8256370352012175,1.0,0.93605603356979,0.6150000000000002
3454,mp-17664,Li2Ni4P6O20,LiNi2P3O10,1.0,0.993783134109128,1.0,0.6231884057971014,1.0,0.7717386515921804,1.0,0.7361566831870452,3.9702
3455,mp-17667,Sr12Al4Sb12,Sr3AlSb3,1.0,0.9999903703531158,1.0,0.6,1.0,0.546368750993029,1.0,0.8217427500392742,0.5370000000000004
3456,mp-17672,Ba2Li2B18O30,BaLi(B3O5)3,1.0,0.9997057726002585,1.0,1.0,1.0,0.8207685545597279,1.0,0.919518073567631,5.672000000000001
3457,mp-17673,Lu12O8F20,Lu3O2F5,1.0,0.9999324190124885,1.0,0.9468085106382979,1.0,0.8729020062997671,1.0,0.9332400463977872,5.6054
3463,mp-17686,Ce4W6O24,Ce2(WO4)3,1.0,0.6284261939048064,1.0,1.0,1.0,0.8463872270116427,1.0,0.9634744032544321,0.24289999999999967
3464,mp-17688,Cs8Ga8Te16,CsGaTe2,1.0,0.9984924601878523,1.0,0.7333333333333333,1.0,0.5209882458393928,1.0,0.8223245763232556,1.2835
3466,mp-17694,Ca10Al12O28,Ca5Al6O14,1.0,0.9931824183283036,1.0,0.7857142857142857,1.0,0.8944206709598204,1.0,0.9373294392021433,4.2272
3467,mp-17696,Ba8V4N12,Ba2VN3,1.0,0.9999463485000296,1.0,0.7583333333333333,1.0,0.9260103535016667,1.0,0.9626330785435385,1.5267
3470,mp-17699,Er4Cu2B8O20,Er2Cu(B2O5)2,1.0,0.6492504390306271,1.0,0.7583333333333333,1.0,0.6615741390648211,1.0,0.8860149072491381,0.6667999999999998
3471,mp-17700,Sn4W4O16,SnWO4,1.0,0.9999727774281814,1.0,0.8709677419354839,1.0,0.8102350273346207,1.0,0.8676780592994,0.9429000000000003
3472,mp-17701,Sr8Nb4N12,Sr2NbN3,1.0,0.9997896161796685,1.0,0.75,1.0,0.8376783813718357,1.0,0.9554000088621699,2.299
3473,mp-17702,Yb8Si4O20,Yb2SiO5,1.0,0.9741937498237422,1.0,0.7583333333333333,1.0,0.6712679083556423,1.0,0.852316427968867,0.11809999999999998
3476,mp-17708,Ge6Sb4O18,Ge3Sb2O9,1.0,0.9997542511862245,1.0,0.9539748953974896,1.0,0.9361683540535479,1.0,0.9655289912884554,3.1269
3478,mp-17714,Ho8B12O30,Ho4(B2O5)3,1.0,0.9999991831521691,1.0,0.946236559139785,1.0,0.820341704157145,1.0,0.99030938030653,5.5334
3479,mp-17715,Sr4Ta8O24,SrTa2O6,1.0,0.9999238853690924,1.0,0.7857142857142857,1.0,0.8447479480953238,1.0,0.9944371164520964,3.2307
3480,mp-17718,Cs1K1Na2Li12Si4O16,CsKNa2Li12(SiO4)4,1.0,0.9988300764120561,1.0,0.896551724137931,1.0,0.7386309635690786,1.0,0.8553993278764291,4.7301
3482,mp-17722,Pr4Ta4O16,PrTaO4,1.0,0.9999772291695379,1.0,0.8709677419354839,1.0,0.8248299818260737,1.0,0.9880477922968248,3.5846
3485,mp-17729,Pr2Tl2Mo4O16,PrTl(MoO4)2,1.0,0.9999764457315372,1.0,0.696969696969697,1.0,0.812604227508648,1.0,0.9398350407219702,3.7478000000000002
3486,mp-17730,K8Sn4O12,K2SnO3,1.0,0.9938422420730477,1.0,0.9468085106382979,1.0,0.7474895897973761,1.0,0.8971544719210068,2.6030999999999995
3488,mp-17736,Ba4Lu8Co4O20,BaLu2CoO5,1.0,0.8751817660754728,1.0,0.946236559139785,1.0,0.8937390860607429,1.0,0.9436598968364706,1.9953000000000003
3491,mp-17741,Sm8Re4O20,Sm2ReO5,1.0,0.9621697359544701,1.0,1.0,1.0,0.803917099636907,1.0,0.9257299438865362,0.8647000000000005
3493,mp-17749,V8Hg4O24,V2HgO6,1.0,0.9999300962069867,1.0,0.7777777777777778,1.0,0.9056634659738464,1.0,0.9306783648624706,2.0183
3497,mp-17765,Ta8Zn4O24,Ta2ZnO6,1.0,0.9999967543302956,1.0,0.9782608695652174,1.0,0.8505071232876272,1.0,0.9941727405853059,3.0668999999999995
3498,mp-17766,Mn8Si8O24,MnSiO3,1.0,0.7411934133817203,1.0,0.6231884057971014,1.0,0.7848916245472763,1.0,0.8324454259546153,2.6765
3499,mp-17769,Y4S4O16F4,YSO4F,1.0,0.9999431117939191,1.0,0.696969696969697,1.0,0.8527598457449695,1.0,0.9849364447839003,5.858899999999999
3500,mp-17770,Cs2Pr2P8O24,CsPr(PO3)4,1.0,0.9856532466286153,1.0,0.7714285714285715,1.0,0.5638144214088289,1.0,0.6982796761353901,5.307600000000001
3501,mp-17771,Na2Mg8As6O24,NaMg4(AsO4)3,1.0,0.5657150938609983,1.0,1.0,1.0,0.7818264562431791,1.0,0.9261559442024909,3.2138999999999998
3503,mp-17777,Sr10As6O24F2,Sr5As3O12F,1.0,0.9998864352387827,1.0,0.9782608695652174,1.0,0.8918401279624726,1.0,0.940564596626425,3.9034000000000004
3504,mp-17785,K4Na8Ga4O12,KNa2GaO3,1.0,0.9842777632925173,1.0,0.6231884057971014,1.0,0.6884628667973406,1.0,0.6383968256932332,3.0555
3508,mp-17792,K4Hg6Ge4S16,K2Hg3(GeS4)2,1.0,0.7124770718284126,1.0,0.7714285714285715,1.0,0.8111345798570956,1.0,0.797393950931024,1.5622000000000003
3509,mp-17799,K4Cd4C12N12O12,KCdC3(NO)3,1.0,0.9998635684084288,1.0,1.0,1.0,0.7829239873361848,1.0,0.8868502301430559,4.1322
3510,mp-17803,Nb4Tl8S22,Nb2Tl4S11,1.0,0.9974451415313133,1.0,0.946236559139785,1.0,0.8940329980480829,1.0,0.9777740773651064,1.2182
3511,mp-17805,Ba8Sn4Se12F8,Ba2SnSe3F2,1.0,0.9933248042615512,1.0,0.6,1.0,0.6177944255561679,1.0,0.6773688496457123,1.7221999999999997
3512,mp-17807,Li4U4Nb4O24,LiUNbO6,1.0,0.947133585985215,1.0,1.0,1.0,0.7157695056242527,1.0,0.7128909049546606,1.7496000000000003
3513,mp-17808,Nb4Zn8O18,Nb2Zn4O9,1.0,0.9987009047802621,1.0,0.875,1.0,0.7469606638206039,1.0,0.5513606751824691,2.5325
3516,mp-17817,Ca12Ge8P16,Ca3(GeP2)2,1.0,0.9998970214739655,1.0,0.7333333333333333,1.0,0.8625690680961589,1.0,0.9506715480369421,0.7612000000000001
3517,mp-17823,Tl6B6S20,Tl3B3S10,1.0,0.9998129871888584,1.0,0.7583333333333333,1.0,0.8870643075881284,1.0,0.9923190000814797,1.9583
3519,mp-17829,Sr6Sm2Rh2O12,Sr3SmRhO6,1.0,0.9997798188340197,1.0,1.0,1.0,0.7892335315558752,1.0,0.9654659043338617,2.0589
3522,mp-17832,Rb4Ba4P4O16,RbBaPO4,1.0,0.9999701469152644,1.0,0.7583333333333333,1.0,0.8582938684914636,1.0,0.927013801972646,4.9987
3524,mp-17834,La8Si4Se4O16,La2SiSeO4,1.0,0.9974778980475774,1.0,0.7583333333333333,1.0,0.7696663892190597,1.0,0.8804477584819944,2.2092
3525,mp-17835,Sn8Sb8S20,Sn2Sb2S5,1.0,0.9814129168786019,1.0,0.9468085106382979,1.0,0.8901123962536011,1.0,0.9782187607370406,0.7852000000000006
3526,mp-17836,Ba4Nd8Be4O20,BaNd2BeO5,1.0,0.9995812455620043,1.0,0.7714285714285715,1.0,0.7033573161605144,1.0,0.9477402679750734,3.873
3527,mp-17838,K2Tb6F20,KTb3F10,1.0,0.9999976116220253,1.0,0.7777777777777778,1.0,0.6789353867272371,1.0,0.6912501251986197,6.9502
3528,mp-17839,K6Na2Se4O16,K3Na(SeO4)2,1.0,0.7309735426380598,1.0,0.7583333333333333,1.0,0.7224766012796927,1.0,0.9252972001202049,3.5721000000000003
3529,mp-17841,Mg8Nb4O18,Mg4Nb2O9,1.0,0.9996894855832953,1.0,1.0,1.0,0.7699934079475014,1.0,0.9229168328365474,3.4252000000000002
3530,mp-17850,K6Na2Th4O12,K3NaTh2O6,1.0,0.9999998977846902,1.0,0.9468085106382979,1.0,0.8846303373741479,1.0,0.9813095489866821,3.6675000000000004
3531,mp-17853,Y6Ga6O18,YGaO3,1.0,0.9864931244538003,1.0,0.896551724137931,1.0,0.7936456280903406,1.0,0.8954539115288538,2.9043
3533,mp-17862,Ag6Ge10P12,Ag3Ge5P6,1.0,0.9989395934178151,1.0,0.7583333333333333,1.0,0.7651400669393401,1.0,0.892393163073622,0.5766
3534,mp-17863,Mn4Si2P8O28,Mn2Si(P2O7)2,1.0,0.9423336792633694,1.0,0.9539748953974896,1.0,0.7820423904418758,1.0,0.8529436433181544,4.0263
3535,mp-17864,Ba2Na2B18O30,BaNa(B3O5)3,1.0,0.998882547784796,1.0,1.0,1.0,0.738414059312567,1.0,0.9375751975557621,5.5009999999999994
3536,mp-17868,Na6As6O18,NaAsO3,1.0,0.9271145262758614,1.0,1.0,1.0,0.6662100630172679,1.0,0.6741931305796455,2.8641
3537,mp-17872,Ba4Y8Te16,Ba(YTe2)2,1.0,0.5710100064068041,1.0,0.7333333333333333,1.0,0.702532346700573,1.0,0.8886667594351126,0.8063000000000002
3538,mp-17874,Sm4Cu2Se8O24,Sm2Cu(SeO3)4,1.0,0.9333012611087487,1.0,0.5714285714285714,1.0,0.9144298257942028,1.0,0.9332311288108519,0.5408999999999997
3539,mp-17875,Ca12Ga2N10,Ca6GaN5,1.0,0.9993513833163378,1.0,0.896551724137931,1.0,0.5847685429995009,1.0,0.5055351567227051,0.8703000000000003
3543,mp-17886,K16Al16Sb24,K2Al2Sb3,1.0,0.9978926887755544,1.0,0.7333333333333333,1.0,0.634122949193134,1.0,0.7109656927323984,0.9992000000000005
3545,mp-17889,K2Na4P6O18,KNa2(PO3)3,1.0,0.9952393116418409,1.0,0.9468085106382979,1.0,0.6886826604747307,1.0,0.5819622499662322,5.0584999999999996
3546,mp-17892,Ca8V4N12,Ca2VN3,1.0,0.9973312486094695,1.0,0.9879518072289156,1.0,0.8828240411439977,1.0,0.9846707520753846,1.6815000000000002
3548,mp-17895,K6Be2F10,K3BeF5,1.0,0.9980599169816273,1.0,0.75,1.0,0.6114830008807082,1.0,0.9196512347520372,6.3586
3549,mp-17897,Rb4Y4P8O28,RbYP2O7,1.0,0.9996993983598247,1.0,0.7777777777777778,1.0,0.7155784102156079,1.0,0.9767998616739791,5.0221
3551,mp-17901,Mn4Se8O20,MnSe2O5,1.0,0.970397053295462,1.0,1.0,1.0,0.8950116152321774,1.0,0.9388846124353514,2.0877
3554,mp-17913,Tb8Si4Se4O16,Tb2SiSeO4,1.0,0.9987660825786929,1.0,0.7583333333333333,1.0,0.8135639312657652,1.0,0.9574693747713414,2.9088000000000003
3558,mp-17926,Zr6Ni6Sb8,Zr3Ni3Sb4,1.0,0.9730230335965167,1.0,0.896551724137931,1.0,0.650320126030671,1.0,0.6136995394412915,0.5390000000000006
3559,mp-17927,Ba4Dy8Te16,Ba(DyTe2)2,1.0,0.9114981536338899,1.0,0.7333333333333333,1.0,0.860500428019201,1.0,0.978895303260828,0.7873000000000001
3560,mp-17928,Ba4Er8Te16,Ba(ErTe2)2,1.0,0.8593293825192986,1.0,0.7333333333333333,1.0,0.85457352167204,1.0,0.9871626966685861,0.7854999999999999
3562,mp-17939,Na6Si3F18,Na2SiF6,1.0,0.9997737531367666,1.0,0.875,1.0,0.554456606058297,1.0,0.6082247431830394,6.8772
3563,mp-17941,Na8B16O28,Na2B4O7,1.0,0.9989867410051632,1.0,0.7583333333333333,1.0,0.6182645130892606,1.0,0.9118481580399129,4.618
3564,mp-17944,Na3Ca3Al3F18,NaCaAlF6,1.0,0.9991576004282531,1.0,0.875,1.0,0.590599871795537,1.0,0.8083313279592491,7.1115
3567,mp-17948,Si2Hg8S12,Si(Hg2S3)2,1.0,0.9785845509712766,1.0,0.7714285714285715,1.0,0.9269103140102973,1.0,0.9865944383856392,0.4445000000000001
3569,mp-17953,Mg4Nb8O24,MgNb2O6,1.0,0.9974317367336273,1.0,1.0,1.0,0.8076255901623961,1.0,0.9257724867721737,3.4118000000000004
3572,mp-17965,K8Ga8Te16,KGaTe2,1.0,0.9762369264457055,1.0,0.7333333333333333,1.0,0.5349326953982901,1.0,0.6463301452506621,1.2481
3573,mp-17966,K4In4P8O28,KInP2O7,1.0,0.9992519136374974,1.0,0.8333333333333334,1.0,0.7051836971578084,1.0,0.7331416846163287,3.8447000000000005
3574,mp-17967,Na4Mn4P4O16,NaMnPO4,1.0,0.7297407209489816,1.0,0.6231884057971014,1.0,0.6440151745357113,1.0,0.6759559471016516,3.0621
3575,mp-17968,Na4Ca2V8O24,Na2CaV4O12,1.0,0.9994747615396179,1.0,1.0,1.0,0.7937385036918585,1.0,0.8696350832770475,2.9112
3576,mp-17972,Zn4Hg4O2F12,Zn2Hg2OF6,1.0,0.9995178107060361,1.0,0.9539748953974896,1.0,0.8629164816793652,1.0,0.9391414069265386,1.0581
3578,mp-17975,K4Sr4P4O16,KSrPO4,1.0,0.9998838707872024,1.0,0.946236559139785,1.0,0.8434424850830419,1.0,0.9778064993958739,5.0926
3581,mp-17982,Sm2Cu2W4O16,SmCu(WO4)2,1.0,0.8688906339981048,1.0,1.0,1.0,0.7791317128489237,1.0,0.8633265827561283,1.4232
3583,mp-17986,Ti4Tl8O12,TiTl2O3,1.0,0.9999768602211597,1.0,0.946236559139785,1.0,0.9337487146050846,1.0,0.9949191412761961,2.0964000000000005
3584,mp-17989,K12P4S16,K3PS4,1.0,0.979704783236815,1.0,0.7583333333333333,1.0,0.6423983741663151,1.0,0.9011962872899771,2.7739000000000003
3585,mp-17993,Ta4Mn8O18,Ta2Mn4O9,1.0,0.9759971033821535,1.0,0.896551724137931,1.0,0.8634464191262317,1.0,0.8446287785406995,2.4878
3592,mp-18008,Ba8Hg4S12,Ba2HgS3,1.0,0.9999998231159313,1.0,0.7583333333333333,1.0,0.902397557062267,1.0,0.9926919881662266,1.3589999999999998
3595,mp-18027,Ba6C60,BaC10,1.0,0.999999499241322,1.0,0.9772727272727273,1.0,0.7771675176648708,1.0,0.9316828307368207,0.1988000000000003
3600,mp-18041,Sm2Tl2W4O16,SmTl(WO4)2,1.0,0.9999962610435021,1.0,0.9047619047619048,1.0,0.8568692214097395,1.0,0.9804830786377465,3.0168999999999997
3601,mp-18042,Sr4Tb8O16,SrTb2O4,1.0,0.9998891203249575,1.0,0.9468085106382979,1.0,0.8585616823993402,1.0,0.9132866877418029,3.9856999999999996
3602,mp-18043,Sr6Y1Sc1B6O18,Sr6YSc(BO3)6,1.0,0.9999825739916772,1.0,1.0,1.0,0.9486643295186797,1.0,0.9812780323811554,4.4907
3603,mp-18048,Li6Zn6As6O24,LiZnAsO4,1.0,0.9729713357983553,1.0,0.896551724137931,1.0,0.7662168957165295,1.0,0.7335161008944366,2.9234999999999998
3604,mp-18050,Li12Mo6O24,Li2MoO4,1.0,0.9997858839692837,1.0,0.9772727272727273,1.0,0.6166396110882838,1.0,0.5301774692393634,4.4349
3605,mp-18051,La8Ti4O20,La2TiO5,1.0,0.9998667581489538,1.0,0.9047619047619048,1.0,0.8831307040578495,1.0,0.9728555864477398,3.2924999999999995
3610,mp-18075,Na6Ti3F18,Na2TiF6,1.0,0.9696685078595839,1.0,0.875,1.0,0.5644046859094312,1.0,0.8473903306309827,4.6338
3611,mp-18079,Ba4La4Cu4S12,BaLaCuS3,1.0,0.9925908990882717,1.0,0.7714285714285715,1.0,0.5016717621850116,1.0,0.6925073519830347,1.4017999999999997
3612,mp-18084,Ba4Tb8Zn4O20,BaTb2ZnO5,1.0,0.9948995820824438,1.0,0.9468085106382979,1.0,0.9060381170914815,1.0,0.9532637234276764,3.0467999999999997
3614,mp-18086,Sr4Co4As8O28,SrCoAs2O7,1.0,0.9749978325307447,1.0,0.7583333333333333,1.0,0.7412913510463202,1.0,0.7835518313851777,2.5917
3615,mp-18090,Ba12Ta4As12O4,Ba3TaAs3O,1.0,0.9985775113701066,1.0,1.0,1.0,0.5499725483897167,1.0,0.6996916773343241,1.0798
3616,mp-18096,Na4Co2Si8O20,Na2Co(Si2O5)2,1.0,0.6834972751437282,1.0,0.7777777777777778,1.0,0.8003564085441376,1.0,0.942781167905292,2.6809000000000003
3620,mp-18101,K8Cd12S16,K2Cd3S4,1.0,0.9999664344502691,1.0,0.7333333333333333,1.0,0.881408567439717,1.0,0.7873759303653601,1.7875999999999999
3621,mp-18104,Na8Si8S20,Na2Si2S5,1.0,0.9998315252316238,1.0,0.9468085106382979,1.0,0.7016078718488318,1.0,0.7447704862870032,3.5318
3623,mp-18109,Rb4Dy4S8O32,RbDy(SO4)2,1.0,0.9999594153991821,1.0,0.946236559139785,1.0,0.6557408085500451,1.0,0.9483134390074581,5.6663
3625,mp-18112,Sr8Ge8Se20,Sr2Ge2Se5,1.0,0.9876149205061058,1.0,0.7333333333333333,1.0,0.7773406749988035,1.0,0.9930434148759969,1.1252
3626,mp-18115,K4Sn4Hg6S16,K2Sn2Hg3S8,1.0,0.9891035555778327,1.0,0.946236559139785,1.0,0.8735590333580576,1.0,0.9469460674905497,1.4334
3631,mp-18129,La4Zn2Ga4S12O2,La2ZnGa2S6O,1.0,0.8878987951655549,1.0,0.7714285714285715,1.0,0.7780372925633648,1.0,0.8893828908790293,2.5886000000000005
3633,mp-18136,U2Tl8C6O22,UTl4C3O11,1.0,0.9984989890375106,1.0,0.946236559139785,1.0,0.8628785492095858,1.0,0.9583200633256251,1.7987000000000002
3634,mp-18137,Ta4V4O20,TaVO5,1.0,0.9998636141446948,1.0,0.8709677419354839,1.0,0.8195163130495071,1.0,0.9421994785739546,2.172
3637,mp-18147,Li6Ga6Si6O24,LiGaSiO4,1.0,0.9776816896511429,1.0,0.896551724137931,1.0,0.7793678905744117,1.0,0.8793396725092901,4.052899999999999
3638,mp-18148,K12Ta4S16,K3TaS4,1.0,0.9411520883005211,1.0,0.7714285714285715,1.0,0.5243070353655438,1.0,0.8424727143455226,2.7558000000000002
3642,mp-18160,Cs2Sr1V4O12,Cs2SrV4O12,1.0,0.9999875102974319,1.0,0.9574468085106383,1.0,0.6348880019615207,1.0,0.9073504960021926,2.7626999999999997
3644,mp-18164,Tb12S12N4,Tb3S3N,1.0,0.9987783008601713,1.0,0.9468085106382979,1.0,0.722684361507184,1.0,0.9711528724196183,1.4093999999999998
3646,mp-18168,Tl4Zn4P4O16,TlZnPO4,1.0,0.9999100832318102,1.0,0.946236559139785,1.0,0.9281196296883002,1.0,0.9838415441703754,3.8141
3648,mp-18179,Cd8Si2S12,Cd4SiS6,1.0,0.8727691512444546,1.0,0.7714285714285715,1.0,0.835380585060338,1.0,0.933010339557967,1.903
3650,mp-18183,Y4Sn4F28,YSnF7,1.0,0.9999439211862785,1.0,0.7777777777777778,1.0,0.6860804708672518,1.0,0.8434460962507092,4.9098
3651,mp-18190,Ca1Cu3Sn4O12,CaCu3(SnO3)4,1.0,0.5020913202771214,1.0,0.9539748953974896,1.0,0.8591383773905334,1.0,0.6743338378275155,0.6209999999999996
3652,mp-18194,Li2Tb2P8O24,LiTb(PO3)4,1.0,0.9999890895354878,1.0,0.7857142857142857,1.0,0.7783006719499775,1.0,0.9856565514338858,5.943499999999999
3653,mp-18195,Lu8Si4O20,Lu2SiO5,1.0,0.9999948950329537,1.0,0.9782608695652174,1.0,0.9335450585211214,1.0,0.9663732804661282,4.559200000000001
3654,mp-18196,Ba4Tm8Te16,Ba(TmTe2)2,1.0,0.8565248918394047,1.0,0.7333333333333333,1.0,0.8309752614504028,1.0,0.9834865475867468,0.7844000000000002
3655,mp-18197,Na8Be4Ge4O16,Na2BeGeO4,1.0,0.992099379871759,1.0,0.9879518072289156,1.0,0.6905763005167571,1.0,0.8203646654458521,3.7169
3656,mp-18199,Sr12Ta4As12O4,Sr3TaAs3O,1.0,0.9850043355664148,1.0,1.0,1.0,0.6381458305771623,1.0,0.5058443698729524,1.2877999999999998
3657,mp-18203,K2Ge4P6O24,KGe2(PO4)3,1.0,0.9998626544187413,1.0,0.9539748953974896,1.0,0.8216850809734285,1.0,0.9160774922105555,3.6493
3659,mp-18212,Na8Co4P8O28,Na2CoP2O7,1.0,0.9811370967950876,1.0,0.696969696969697,1.0,0.6860160106457063,1.0,0.7961321472709089,3.0335
3660,mp-18215,Sr2Fe6P8O28,SrFe3(P2O7)2,1.0,0.9871397273031354,1.0,1.0,1.0,0.8648266452964581,1.0,0.9129789083643599,4.0312
3662,mp-18220,Li6Al6Si6O24,LiAlSiO4,1.0,0.9897384453473576,1.0,0.6231884057971014,1.0,0.8620433372628574,1.0,0.9527463595191671,5.0581000000000005
3663,mp-18224,Rb12Ge4O14,Rb6Ge2O7,1.0,0.9542884516938277,1.0,0.9468085106382979,1.0,0.6160475344040064,1.0,0.8219392825707285,2.8449
3664,mp-18229,Ca4Ta8O24,CaTa2O6,1.0,0.9999927410016431,1.0,1.0,1.0,0.8773165905170913,1.0,0.9962890346528653,3.4822999999999995
3668,mp-18245,Na4Co4P4O16,NaCoPO4,1.0,0.9598422656287132,1.0,0.6231884057971014,1.0,0.613288872140278,1.0,0.5223587120444675,2.2197999999999998
3669,mp-18247,Sr6Sc2Rh2O12,Sr3ScRhO6,1.0,0.9983069663922123,1.0,1.0,1.0,0.848291780337821,1.0,0.9369508068908052,2.3175
3671,mp-18252,Sr2Ni4P4O16,SrNi2(PO4)2,1.0,0.9563324488574457,1.0,1.0,1.0,0.6929198944719527,1.0,0.9617496786806243,3.5283
3673,mp-18258,Ba4Tb8O16,BaTb2O4,1.0,0.999930345205649,1.0,0.9468085106382979,1.0,0.8800859635592052,1.0,0.9837972050587169,3.5514
3674,mp-18259,Ho4Cu2B8O20,Ho2Cu(B2O5)2,1.0,0.579576339486083,1.0,0.9772727272727273,1.0,0.6391422446547743,1.0,0.6320162147286671,0.6726000000000001
3675,mp-18267,La4Cu2Se8O24,La2Cu(SeO3)4,1.0,0.7500852921569836,1.0,0.5714285714285714,1.0,0.7998670160925688,1.0,0.6667233725158171,0.4289999999999998
3676,mp-18269,Fe4Si4O12,FeSiO3,1.0,0.8398747564730146,1.0,0.6231884057971014,1.0,0.80676429906956,1.0,0.9485621869779585,2.6305
3678,mp-18281,Ti4Ni2P4O20,Ti2Ni(PO5)2,1.0,0.9885669518512847,1.0,0.9539748953974896,1.0,0.7820938201990079,1.0,0.924965179431873,3.0889999999999995
3679,mp-18288,Ti4Sn8O16,Ti(SnO2)2,1.0,0.9998723368566999,1.0,0.7333333333333333,1.0,0.8891110710311608,1.0,0.9854855418641049,1.077
3681,mp-18297,Ba12Ga8N16,Ba3(GaN2)2,1.0,0.9999995476977749,1.0,0.7583333333333333,1.0,0.896245064213424,1.0,0.9797235248741875,1.4942000000000002
3682,mp-18300,Ca12Al4Sb12,Ca3AlSb3,1.0,0.9989683940196596,1.0,0.7333333333333333,1.0,0.7283734982971686,1.0,0.9255285633840821,0.29359999999999964
3684,mp-18302,Mn4Mo2P24,Mn2MoP12,1.0,0.9801376916601957,1.0,0.9772727272727273,1.0,0.6049392154351049,1.0,0.833183085282726,0.1448999999999998
3688,mp-18310,Si6Ag6Sn4P12,Si3Ag3(SnP3)2,1.0,0.9963854034691746,1.0,0.7583333333333333,1.0,0.7643085236362647,1.0,0.6961548840832469,0.3658000000000001
3690,mp-18315,Cs12Si4O14,Cs6Si2O7,1.0,0.9994558436671089,1.0,0.7583333333333333,1.0,0.7885100473701019,1.0,0.8676850617560843,3.1647999999999996
3692,mp-18318,Tm8Si8O28,Tm2Si2O7,1.0,0.999979339018475,1.0,0.9782608695652174,1.0,0.9070732282627073,1.0,0.9896647068261337,4.595000000000001
3694,mp-18327,Ba8Tl8O20,Ba2Tl2O5,1.0,0.9999983875975399,1.0,1.0,1.0,0.8254124781630532,1.0,0.9149827550350611,0.6503000000000001
3695,mp-18329,Cs4Mg4P4O16,CsMgPO4,1.0,0.9999777767841609,1.0,0.9215686274509803,1.0,0.7998222037059475,1.0,0.8636404589274143,4.4165
3697,mp-18332,Lu8Zn4S16,Lu2ZnS4,1.0,0.9999417336077484,1.0,0.9574468085106383,1.0,0.9277918758443245,1.0,0.9622114636372318,2.3851000000000004
3698,mp-18334,Na4Ho4Ge4O16,NaHoGeO4,1.0,0.9962732173100146,1.0,0.8709677419354839,1.0,0.8010543365039297,1.0,0.9226719568200765,3.6244
3699,mp-18335,Ba8Ge8Se20,Ba2Ge2Se5,1.0,0.9989567053596604,1.0,0.9782608695652174,1.0,0.8341840013558562,1.0,0.9877992842512767,1.2916
3700,mp-18337,Be24N16,Be3N2,1.0,0.9998932446275803,1.0,0.9772727272727273,1.0,0.7782406127329452,1.0,0.709954532010029,3.7166000000000006
3701,mp-18340,Tb8Mo4O24,Tb2MoO6,1.0,0.9948012522772638,1.0,0.9047619047619048,1.0,0.9339526058385124,1.0,0.9885751228161687,2.2285
3703,mp-18344,Ta4Tl8S22,Ta2Tl4S11,1.0,0.9992392438725208,1.0,0.946236559139785,1.0,0.8846142765369965,1.0,0.9778035582877554,1.5238999999999998
3704,mp-18347,K8Al8Te16,KAlTe2,1.0,0.9968319704346292,1.0,0.7333333333333333,1.0,0.5962066142222825,1.0,0.8634198941673198,1.8939999999999997
3705,mp-18348,K4Ga4P8O28,KGaP2O7,1.0,0.9997799510349339,1.0,0.9468085106382979,1.0,0.7767200431686474,1.0,0.9468383850602448,4.3865
3706,mp-18351,Sr12Ge8P16,Sr3(GeP2)2,1.0,0.99921603094754,1.0,0.7333333333333333,1.0,0.853869092273264,1.0,0.857973244279095,0.9348000000000001
3709,mp-18369,Ta4Mn2Zn4O16,Ta2MnZn2O8,1.0,0.8563513116334067,1.0,0.9782608695652174,1.0,0.8392630092114325,1.0,0.8963157051203263,1.9115000000000002
3710,mp-18376,K4Hg4C12N12O12,KHgC3(NO)3,1.0,0.9978416113417652,1.0,1.0,1.0,0.7453202857247647,1.0,0.9844685285484671,3.2555
3713,mp-18385,Lu8Si8O28,Lu2Si2O7,1.0,0.9998828706294379,1.0,0.9782608695652174,1.0,0.9297692375103267,1.0,0.9766643200494891,5.583500000000001
